datetime,ta_max,ta_min,ta_mean,rh_max,rh_min,rh_mean,rs_mean,wind_speed_10m,et0_pm
2001-01-11,15.7,4.4,10.0,88,49,67,10.38,20.9,1.79
2001-01-12,10.9,6.6,8.8,98,80,90,8.25,22.5,1.01
2001-01-13,13.7,4.9,9.1,96,53,78,10.73,12.1,1.58
2001-01-14,14.7,2.1,8.3,96,56,79,12.73,8.4,1.82
2001-01-15,15.9,2.6,9.2,97,58,80,12.38,6.5,1.82
2001-01-16,16.0,4.3,10.0,95,56,80,12.32,7.6,1.84
2001-01-17,17.2,3.0,9.6,95,49,76,14.45,8.0,2.16
2001-01-18,16.6,2.0,9.0,94,51,77,14.17,8.9,2.1
2001-01-19,15.9,2.4,8.4,96,56,82,12.65,13.3,1.88
2001-01-20,18.7,1.8,9.6,93,42,72,15.33,9.2,2.37
2001-01-21,20.1,2.2,10.4,92,36,71,15.15,8.2,2.51
2001-01-22,20.6,4.5,11.4,85,30,62,14.99,7.6,2.54
2001-01-23,19.8,3.4,11.0,91,33,69,15.3,7.0,2.5
2001-01-24,20.0,3.4,11.0,89,30,66,15.3,8.7,2.63
2001-01-25,14.5,3.7,9.1,97,51,82,7.98,14.3,1.26
2001-01-26,14.7,7.5,10.3,98,60,83,13.11,11.0,1.84
2001-01-27,16.6,1.9,9.4,96,51,76,15.71,9.9,2.31
2001-01-28,16.3,5.1,10.5,98,57,82,10.66,13.4,1.75
2001-01-29,13.2,6.6,9.3,98,49,77,14.72,17.1,2.12
2001-01-30,15.1,2.0,8.1,91,39,68,16.38,13.3,2.49
2001-01-31,17.6,1.2,8.8,90,38,69,16.76,11.9,2.67
2001-02-01,18.8,1.9,9.9,90,35,67,16.8,16.5,2.85
2001-02-02,19.6,2.1,10.4,96,41,72,16.48,7.6,2.59
2001-02-03,20.6,2.7,11.4,91,33,68,16.73,7.2,2.76
2001-02-04,18.3,3.1,11.3,97,38,69,16.81,8.2,2.57
2001-02-05,19.6,2.1,10.5,96,30,67,17.44,7.4,2.85
2001-02-06,20.8,2.3,11.0,86,27,60,17.52,8.1,3.0
2001-02-07,19.1,3.7,10.2,89,22,57,15.82,29.1,2.84
2001-02-08,16.0,3.1,9.8,97,44,74,16.64,11.2,2.6
2001-02-09,19.0,3.2,10.5,91,35,65,18.07,15.6,3.11
2001-02-10,23.0,2.8,12.1,80,24,58,18.19,7.2,3.15
2001-02-11,25.3,5.6,14.2,78,20,53,18.38,4.7,3.23
2001-02-12,24.8,6.0,14.4,78,21,52,18.51,7.8,3.43
2001-02-13,23.4,5.7,14.0,82,24,56,18.22,6.6,3.14
2001-02-14,21.7,4.7,12.8,82,19,55,18.89,12.3,3.56
2001-02-15,17.7,4.7,11.2,93,38,66,18.19,10.2,3.02
2001-02-16,17.0,3.4,10.1,96,35,67,17.84,16.1,2.94
2001-02-17,19.2,2.2,10.6,87,26,58,19.45,10.4,3.36
2001-02-18,20.4,2.5,11.1,78,18,49,19.84,8.2,3.51
2001-02-19,20.2,1.9,10.6,80,18,53,19.07,9.1,3.26
2001-02-20,22.7,4.5,13.1,74,14,39,19.03,16.3,4.49
2001-02-21,25.4,7.9,15.9,54,12,30,19.16,12.6,4.46
2001-02-22,24.6,9.8,16.1,63,18,43,16.21,12.8,3.71
2001-02-23,23.6,8.1,15.0,78,21,49,19.8,20.6,4.29
2001-02-24,16.0,8.5,11.9,97,34,69,15.18,8.0,2.5
2001-02-25,15.7,7.9,11.1,89,42,67,13.97,6.5,2.19
2001-02-26,16.5,4.3,10.2,89,38,65,17.04,12.6,2.75
2001-02-27,16.3,7.2,11.0,96,37,69,17.09,12.0,2.73
2001-02-28,17.0,5.8,11.0,87,32,64,20.1,8.6,3.06
2001-03-01,22.6,3.8,12.8,88,30,59,20.43,13.5,3.8
2001-03-02,24.9,10.5,16.6,70,23,49,19.16,36.7,5.15
2001-03-03,20.6,10.5,15.2,87,37,60,18.95,22.2,3.8
2001-03-04,23.1,4.9,14.5,94,30,61,21.57,12.0,4.06
2001-03-05,28.6,8.6,18.3,78,18,44,19.99,15.1,4.72
2001-03-06,30.5,11.1,20.7,55,17,37,21.58,14.1,5.43
2001-03-07,20.3,10.0,15.0,87,47,66,15.59,28.7,2.7
2001-03-08,20.4,6.4,13.3,92,40,68,20.55,9.5,3.58
2001-03-09,23.0,5.6,14.3,96,29,61,22.13,14.5,4.27
2001-03-10,26.0,6.2,16.1,91,22,56,22.42,12.3,4.39
2001-03-11,29.2,7.8,18.2,81,10,46,22.96,14.1,5.06
2001-03-12,29.0,9.3,18.7,75,13,42,22.59,15.7,5.36
2001-03-13,27.3,9.7,18.1,92,23,56,21.99,19.8,5.09
2001-03-14,26.7,8.2,17.8,79,25,51,20.37,10.8,4.36
2001-03-15,27.3,10.0,18.4,83,21,54,21.71,16.7,4.74
2001-03-16,19.8,10.1,14.4,95,37,67,21.47,11.7,3.71
2001-03-17,19.0,7.4,13.4,92,37,63,18.39,11.2,3.22
2001-03-18,21.1,6.1,14.2,95,31,59,23.56,13.4,4.27
2001-03-19,26.9,6.3,16.7,89,22,53,23.3,10.8,4.53
2001-03-20,29.2,9.5,19.2,78,18,48,23.81,11.1,5.01
2001-03-21,30.8,11.3,20.9,73,14,44,23.88,7.5,4.98
2001-03-22,33.6,11.5,22.5,67,9,35,24.58,11.2,5.55
2001-03-23,33.1,11.8,22.3,49,8,26,25.12,20.4,6.55
2001-03-24,25.1,10.6,17.9,70,24,46,24.38,17.0,5.15
2001-03-25,20.1,10.4,14.5,87,32,62,21.33,16.3,3.93
2001-03-26,19.9,8.5,14.1,91,27,59,24.06,10.8,4.01
2001-03-27,20.3,6.8,13.4,94,35,65,22.0,15.6,3.96
2001-03-28,16.6,9.9,12.8,92,55,75,14.66,13.1,2.51
2001-03-29,19.7,9.4,13.6,92,32,66,23.2,16.1,4.04
2001-03-30,24.2,5.8,15.3,89,22,53,26.03,18.3,5.23
2001-03-31,27.1,6.9,17.5,86,15,47,25.3,8.9,4.95
2001-04-01,28.6,9.6,19.5,65,15,40,24.61,11.3,5.25
2001-04-02,26.0,9.3,18.4,89,27,55,24.69,10.5,4.9
2001-04-03,25.1,10.2,17.3,92,32,62,23.07,12.4,4.6
2001-04-04,23.1,9.9,16.4,95,33,62,22.42,12.2,4.41
2001-04-05,26.6,7.8,17.6,90,26,55,26.28,14.8,5.42
2001-04-06,28.4,9.6,19.3,89,28,56,25.69,13.1,5.51
2001-04-07,27.1,11.4,19.2,92,25,59,25.94,15.0,5.43
2001-04-08,27.6,10.3,19.1,86,13,47,27.31,17.5,6.21
2001-04-09,30.4,9.2,20.4,71,18,41,26.99,11.5,5.81
2001-04-10,32.0,10.0,21.9,79,14,42,26.59,10.8,5.83
2001-04-11,31.2,10.3,22.0,76,15,38,26.68,10.5,5.69
2001-04-12,31.6,10.6,22.2,69,13,36,26.39,10.7,5.58
2001-04-13,31.6,11.6,22.0,67,11,35,27.08,14.8,6.04
2001-04-14,26.9,10.4,19.2,77,12,41,28.38,12.6,6.0
2001-04-15,28.8,8.5,19.3,57,10,31,28.85,11.3,6.06
2001-04-16,31.0,9.0,20.3,54,7,28,28.72,9.9,6.13
2001-04-17,27.1,9.8,19.0,66,20,39,27.63,15.1,5.92
2001-04-18,23.5,8.3,16.3,88,25,51,27.31,13.0,5.41
2001-04-19,18.1,8.5,13.7,94,42,66,12.36,10.5,2.5
2001-04-20,15.8,9.8,12.3,97,46,76,13.92,12.5,2.37
2001-04-21,18.2,9.4,13.1,94,40,69,22.18,10.1,3.6
2001-04-22,22.3,8.2,14.9,89,32,61,27.0,13.6,4.87
2001-04-23,25.3,6.5,16.8,95,26,56,28.62,9.8,5.29
2001-04-24,24.7,8.9,17.6,92,38,62,25.01,9.8,4.7
2001-04-25,25.9,11.6,18.5,95,34,67,26.79,10.3,4.97
2001-04-26,27.4,11.2,19.6,91,26,59,26.48,13.7,5.29
2001-04-27,25.7,10.2,18.2,94,29,59,28.3,14.2,5.58
2001-04-28,26.1,7.6,17.7,93,18,52,29.36,11.7,5.75
2001-04-29,23.2,10.5,16.7,97,34,63,25.47,16.3,4.82
2001-04-30,16.0,10.9,13.3,94,46,70,14.01,15.5,2.66
2001-05-01,18.9,7.1,13.0,80,28,50,29.6,15.9,5.18
2001-05-02,18.9,6.3,12.6,85,29,55,28.43,12.4,4.85
2001-05-03,16.9,6.5,11.9,82,42,60,18.82,18.6,3.49
2001-05-04,19.5,6.9,12.9,96,30,62,26.48,11.4,4.48
2001-05-05,22.0,4.6,14.3,91,31,57,29.19,12.2,5.17
2001-05-06,21.4,8.2,14.9,94,35,62,25.56,11.6,4.7
2001-05-07,22.7,8.0,15.3,88,31,57,29.61,12.2,5.46
2001-05-08,21.9,7.0,14.7,89,34,58,29.38,12.3,5.29
2001-05-09,18.3,8.5,12.9,83,32,58,20.42,13.7,3.73
2001-05-10,21.2,6.6,14.2,89,30,56,27.31,10.2,4.81
2001-05-11,25.4,5.9,16.8,93,25,53,29.58,11.5,5.53
2001-05-12,27.4,9.3,18.7,89,24,52,29.33,13.4,6.06
2001-05-13,25.4,9.8,18.3,81,28,51,29.58,11.0,5.78
2001-05-14,25.6,13.3,18.6,85,27,58,26.69,9.5,5.23
2001-05-15,27.8,11.3,20.2,80,24,49,28.07,12.3,5.78
2001-05-16,26.9,13.0,20.4,80,33,54,15.67,8.8,3.43
2001-05-17,28.7,13.2,20.8,87,30,59,21.06,9.1,4.57
2001-05-18,24.9,13.8,19.1,93,35,63,23.06,14.0,4.75
2001-05-19,24.2,13.1,18.3,94,30,62,21.81,11.0,4.56
2001-05-20,26.6,11.3,19.7,88,29,54,29.1,11.4,5.8
2001-05-21,27.3,11.4,20.0,92,29,58,27.5,10.4,5.42
2001-05-22,27.2,12.0,20.3,95,33,60,28.53,12.2,5.86
2001-05-23,28.9,12.1,20.8,91,22,53,29.82,12.7,6.44
2001-05-24,30.1,14.3,22.2,76,24,48,29.59,12.7,6.54
2001-05-25,33.0,13.1,23.9,88,24,50,29.62,13.9,6.84
2001-05-26,37.0,15.5,26.8,80,18,44,28.78,13.7,6.78
2001-05-27,40.2,16.8,28.4,62,9,35,26.91,10.2,6.67
2001-05-28,40.4,20.4,29.5,47,8,29,25.23,13.0,7.41
2001-05-29,38.4,19.7,28.9,55,10,32,26.09,17.1,6.87
2001-05-30,35.5,17.6,27.5,62,15,36,29.07,8.7,6.62
2001-05-31,36.7,16.9,27.4,65,5,31,30.86,16.1,7.67
2001-06-01,37.6,15.3,27.7,45,6,22,31.26,13.4,7.77
2001-06-02,37.2,17.1,28.5,48,8,25,30.57,11.7,7.22
2001-06-03,37.4,16.5,28.5,49,7,24,30.45,14.1,7.78
2001-06-04,37.2,16.5,28.3,61,14,33,28.82,12.5,7.33
2001-06-05,37.0,17.1,28.2,64,17,36,27.08,11.7,6.67
2001-06-06,38.5,17.3,28.5,76,12,39,28.18,12.7,6.78
2001-06-07,38.2,18.4,28.6,62,12,37,26.64,12.9,6.5
2001-06-08,34.0,18.3,26.7,69,24,45,27.13,12.4,6.56
2001-06-09,31.5,18.3,24.4,73,20,47,30.01,14.3,6.84
2001-06-10,28.2,16.5,21.9,75,29,54,28.71,18.1,6.2
2001-06-11,28.2,15.2,21.3,79,22,51,28.87,14.5,6.48
2001-06-12,32.3,13.8,23.6,75,17,42,30.39,12.9,7.01
2001-06-13,35.2,15.8,26.3,69,17,39,29.76,11.6,7.35
2001-06-14,36.1,17.0,27.4,71,19,39,29.49,10.7,7.26
2001-06-15,32.7,19.6,25.8,69,24,47,29.06,17.3,6.84
2001-06-16,30.1,16.0,22.9,76,27,50,29.74,16.8,6.93
2001-06-17,30.8,14.9,22.7,68,25,45,30.07,16.6,7.14
2001-06-18,35.5,14.9,25.4,76,22,45,30.44,13.0,7.27
2001-06-19,34.8,16.8,26.1,65,20,42,30.67,17.3,7.52
2001-06-20,33.9,16.1,25.2,71,19,44,30.56,12.3,7.08
2001-06-21,34.0,15.5,25.4,78,29,50,30.05,11.6,6.83
2001-06-22,36.0,16.9,26.9,86,27,54,29.65,14.7,7.12
2001-06-23,35.5,18.1,26.9,81,27,53,29.55,15.6,7.03
2001-06-24,34.7,19.1,26.6,76,23,51,29.44,10.9,6.63
2001-06-25,36.3,17.9,27.7,86,20,49,28.72,10.6,6.63
2001-06-26,35.3,18.0,27.0,72,22,45,28.39,15.5,6.81
2001-06-27,30.7,16.3,23.3,80,24,50,30.14,14.1,6.92
2001-06-28,31.7,15.1,23.6,82,20,47,30.29,15.0,7.24
2001-06-29,33.3,17.6,25.2,67,23,44,29.69,10.6,6.87
2001-06-30,36.2,18.4,27.3,70,18,42,29.51,7.1,6.4
2001-07-01,39.2,17.9,28.9,68,13,38,27.13,9.8,6.67
2001-07-02,36.2,18.2,28.0,62,16,39,28.97,12.1,7.04
2001-07-03,31.6,17.7,24.8,86,24,52,30.05,12.3,6.84
2001-07-04,30.2,16.4,23.2,86,31,56,29.48,12.5,6.41
2001-07-05,28.1,16.7,21.8,83,34,59,25.73,12.0,5.52
2001-07-06,28.7,14.2,21.5,87,29,54,29.14,12.6,6.19
2001-07-07,31.0,14.6,23.2,79,23,48,22.81,10.5,5.13
2001-07-08,31.8,17.1,24.1,75,26,49,29.23,13.6,6.66
2001-07-09,29.4,16.1,22.7,89,31,58,27.68,12.6,6.11
2001-07-10,33.9,14.9,24.8,88,24,51,29.76,15.3,7.09
2001-07-11,38.1,16.0,27.8,81,18,45,28.41,12.1,6.97
2001-07-12,39.1,19.8,29.7,72,19,44,28.21,8.4,6.6
2001-07-13,40.3,19.5,30.5,73,10,38,28.16,12.5,7.04
2001-07-14,35.2,19.9,28.2,68,20,41,26.58,18.4,7.15
2001-07-15,33.3,17.1,25.7,75,16,42,29.23,14.4,7.34
2001-07-16,34.6,17.1,25.8,77,20,47,28.8,13.4,7.16
2001-07-17,38.1,16.3,28.1,75,14,38,29.11,11.9,7.5
2001-07-18,35.1,18.8,26.9,58,19,38,28.83,16.4,7.31
2001-07-19,30.9,15.6,23.0,86,24,53,28.98,16.4,6.82
2001-07-20,35.4,15.6,25.7,69,20,41,27.69,14.2,7.12
2001-07-21,41.8,18.1,30.5,60,11,34,25.14,18.5,7.29
2001-07-22,40.3,21.0,31.1,53,18,35,27.56,17.0,7.31
2001-07-23,38.3,20.5,29.9,71,21,45,27.28,11.9,6.66
2001-07-24,39.0,20.0,29.6,79,18,45,27.19,11.2,6.75
2001-07-25,38.9,17.8,29.6,71,13,36,28.07,12.6,7.16
2001-07-26,38.3,17.6,28.6,61,14,35,27.81,13.4,6.95
2001-07-27,35.4,19.0,27.4,69,21,42,25.78,12.9,6.46
2001-07-28,34.7,19.9,27.2,68,23,44,26.15,12.0,6.32
2001-07-29,31.7,17.4,24.8,83,29,51,25.52,12.1,5.99
2001-07-30,30.4,15.7,23.1,89,32,56,25.87,12.6,5.75
2001-07-31,35.4,17.0,26.5,83,24,50,26.87,12.5,6.38
2001-08-01,38.1,18.6,29.1,67,20,41,25.14,12.0,6.39
2001-08-02,36.4,19.6,28.9,79,22,44,26.01,12.8,6.59
2001-08-03,34.7,19.2,26.7,78,31,52,27.12,13.0,6.67
2001-08-04,38.4,19.8,28.9,81,21,48,26.49,13.1,6.84
2001-08-05,40.0,20.3,30.4,77,18,43,24.79,9.6,6.24
2001-08-06,41.6,20.1,31.4,68,11,36,25.33,8.7,6.03
2001-08-07,39.0,21.3,30.6,48,11,30,28.24,13.0,7.25
2001-08-08,36.0,18.4,28.4,66,16,37,27.09,13.6,6.99
2001-08-09,34.5,19.9,27.3,64,26,45,24.31,11.2,6.14
2001-08-10,37.4,19.1,28.4,76,25,48,27.72,16.2,6.94
2001-08-11,38.6,19.2,29.4,70,22,43,26.48,13.1,6.8
2001-08-12,37.4,22.2,29.4,65,20,44,20.29,7.7,4.83
2001-08-13,35.1,20.9,27.2,80,30,56,26.1,9.8,5.96
2001-08-14,34.0,19.6,26.3,87,33,60,25.14,12.9,5.87
2001-08-15,34.3,18.6,26.5,87,30,56,26.14,12.7,6.09
2001-08-16,32.6,19.2,25.6,78,26,51,27.01,13.8,6.27
2001-08-17,30.1,17.7,23.3,89,29,58,25.51,13.0,5.84
2001-08-18,29.8,15.7,22.6,83,30,54,26.6,13.8,5.94
2001-08-19,31.1,16.0,23.6,89,33,57,26.91,12.0,6.09
2001-08-20,34.7,16.2,25.6,89,28,55,26.93,10.4,6.25
2001-08-21,35.9,17.2,27.1,74,26,49,25.9,10.3,5.99
2001-08-22,39.4,19.7,29.3,77,14,44,23.08,11.4,5.77
2001-08-23,39.1,18.2,29.4,77,11,40,24.13,11.3,5.89
2001-08-24,35.9,19.9,27.5,64,26,46,23.45,17.3,5.96
2001-08-25,29.9,19.0,24.8,88,44,64,21.89,9.6,4.66
2001-08-26,31.4,17.6,24.4,95,37,65,25.45,10.5,5.29
2001-08-27,32.6,17.0,24.9,89,27,57,26.15,8.9,5.51
2001-08-28,33.2,17.4,25.1,85,24,55,24.98,7.5,5.36
2001-08-29,33.4,18.2,25.6,83,26,54,24.55,8.3,5.34
2001-08-30,31.3,17.9,24.3,90,29,58,25.83,13.0,5.89
2001-08-31,30.7,16.3,23.4,85,25,55,25.81,11.5,5.73
2001-09-01,30.7,17.1,23.4,87,35,61,24.41,10.8,5.31
2001-09-02,30.4,16.9,23.1,93,40,66,24.09,8.4,4.94
2001-09-03,29.6,16.6,22.9,95,42,69,24.38,12.0,4.95
2001-09-04,31.9,16.1,24.0,95,34,65,22.34,10.8,4.74
2001-09-05,30.5,18.6,24.3,88,40,65,20.19,8.5,4.17
2001-09-06,31.3,18.4,24.3,92,35,64,23.02,8.9,4.9
2001-09-07,32.3,16.5,24.2,90,26,57,24.7,8.3,5.33
2001-09-08,33.8,17.0,25.6,82,22,50,24.56,8.0,5.4
2001-09-09,33.3,16.8,25.5,81,28,53,24.41,8.8,5.41
2001-09-10,33.5,16.9,25.5,87,23,50,24.26,9.7,5.48
2001-09-11,31.0,18.8,24.4,73,29,51,19.82,7.9,4.42
2001-09-12,31.4,14.3,23.3,77,17,44,24.56,12.1,6.0
2001-09-13,29.4,16.1,22.1,78,31,53,23.55,9.9,5.11
2001-09-14,27.2,14.0,20.7,92,39,62,23.1,10.3,4.79
2001-09-15,30.9,15.7,22.8,86,36,60,23.9,11.7,5.08
2001-09-16,31.0,16.2,23.7,87,35,62,23.62,8.9,4.9
2001-09-17,28.6,18.2,22.7,89,39,65,19.25,9.5,4.08
2001-09-18,27.1,15.8,21.3,94,39,66,21.38,9.2,4.27
2001-09-19,27.3,16.8,21.4,89,35,62,19.17,7.6,3.81
2001-09-20,28.2,15.5,21.4,88,32,60,22.06,7.6,4.35
2001-09-21,26.6,15.3,20.7,91,37,64,21.01,14.4,4.39
2001-09-22,25.4,16.9,20.0,92,53,73,12.83,25.2,2.85
2001-09-23,25.6,13.7,19.4,95,35,66,21.92,8.9,4.27
2001-09-24,25.8,16.2,20.3,93,38,66,19.45,11.9,3.89
2001-09-25,26.6,13.3,20.3,93,38,63,21.63,10.7,4.36
2001-09-26,25.8,14.2,20.2,90,42,64,15.76,7.7,3.17
2001-09-27,26.5,15.3,20.3,89,34,64,21.67,9.0,4.31
2001-09-28,27.0,13.7,20.2,92,36,63,20.07,16.7,4.44
2001-09-29,26.2,17.5,21.0,81,32,60,17.07,7.3,3.51
2001-09-30,27.8,15.7,21.3,81,38,61,18.58,12.2,3.92
2001-10-01,31.9,13.9,22.8,95,29,61,21.5,9.2,4.58
2001-10-02,34.0,15.2,24.2,79,21,53,20.68,14.4,4.87
2001-10-03,32.2,15.7,23.9,86,33,58,19.82,13.2,4.61
2001-10-04,29.6,16.3,23.4,85,39,60,17.47,13.9,4.04
2001-10-05,26.9,15.5,21.3,94,43,72,17.58,10.9,3.57
2001-10-06,27.5,16.1,21.4,91,36,67,18.34,14.2,3.96
2001-10-07,27.7,15.1,21.1,94,36,63,20.43,13.6,4.43
2001-10-08,26.5,13.8,19.8,89,38,65,19.68,11.2,3.88
2001-10-09,23.3,14.2,18.0,96,40,70,16.97,13.8,3.43
2001-10-10,20.2,12.3,15.8,92,34,63,19.36,11.5,3.31
2001-10-11,22.3,12.1,16.6,73,36,55,15.28,13.7,3.21
2001-10-12,23.3,10.7,17.8,92,38,63,18.3,13.7,3.66
2001-10-13,26.0,9.8,18.1,93,32,63,20.16,10.0,3.79
2001-10-14,28.4,10.1,19.1,87,26,57,18.0,12.6,3.87
2001-10-15,28.2,15.6,21.9,72,31,51,16.34,9.5,3.55
2001-10-16,32.4,13.7,22.3,87,17,52,12.12,16.3,3.82
2001-10-17,33.3,17.1,24.8,54,13,35,17.42,17.7,5.24
2001-10-18,31.5,14.3,22.3,74,16,47,18.21,15.3,4.44
2001-10-19,29.0,13.0,20.6,79,25,56,17.72,14.5,4.15
2001-10-20,25.6,12.7,19.0,97,39,70,18.51,14.3,3.69
2001-10-21,26.0,11.6,18.8,97,36,66,17.26,9.4,3.26
2001-10-22,30.1,12.1,20.8,75,21,48,17.23,11.2,3.79
2001-10-23,31.8,17.9,23.9,61,17,43,15.57,10.9,4.0
2001-10-24,32.4,15.1,22.9,62,13,42,17.2,10.9,4.27
2001-10-25,32.3,14.5,22.8,65,13,40,16.99,6.4,3.81
2001-10-26,30.2,14.6,21.7,60,18,41,13.26,11.7,3.22
2001-10-27,30.7,15.9,22.6,63,15,40,14.35,13.0,4.25
2001-10-28,32.2,16.0,24.0,39,10,23,14.33,18.4,5.62
2001-10-29,32.8,18.8,24.9,27,11,19,16.65,18.8,6.53
2001-10-30,31.3,16.6,23.1,30,10,22,13.09,9.8,4.4
2001-10-31,28.6,17.4,22.3,32,16,24,13.89,16.7,5.27
2001-11-01,29.2,14.9,21.9,39,12,25,17.14,11.5,4.77
2001-11-02,29.3,11.8,20.4,51,13,30,16.82,10.0,4.3
2001-11-03,25.6,14.7,20.1,43,24,31,8.31,13.8,3.27
2001-11-04,27.8,17.4,21.3,53,20,39,10.52,16.6,3.79
2001-11-05,24.1,14.9,19.0,78,25,53,8.28,9.4,1.97
2001-11-06,26.8,12.1,19.0,67,18,40,14.1,11.3,3.48
2001-11-07,27.2,11.0,19.0,72,20,45,14.55,7.4,2.98
2001-11-08,25.8,13.0,19.8,65,25,45,9.46,8.3,2.3
2001-11-09,19.7,10.6,15.3,94,50,74,11.73,17.2,2.22
2001-11-10,11.7,5.4,8.6,94,42,70,13.81,17.1,1.8
2001-11-11,11.5,2.5,7.2,79,36,58,14.42,4.7,1.91
2001-11-12,15.7,0.2,8.2,81,31,58,15.67,8.4,2.4
2001-11-13,16.6,1.5,9.0,82,39,62,15.99,7.9,2.47
2001-11-14,16.9,2.5,9.5,93,39,68,15.86,10.8,2.49
2001-11-15,16.7,2.6,9.5,91,34,63,16.12,11.3,2.59
2001-11-16,15.0,0.8,8.1,92,34,62,15.65,10.0,2.37
2001-11-17,16.1,2.1,9.0,77,28,53,15.74,9.8,2.53
2001-11-18,20.1,2.8,10.8,73,23,50,12.56,11.4,2.65
2001-11-19,22.1,7.2,13.6,76,27,57,9.54,8.7,2.09
2001-11-20,22.8,9.0,15.4,80,31,59,11.98,8.4,2.44
2001-11-21,23.5,9.6,15.9,89,30,66,8.0,9.5,1.84
2001-11-22,23.3,10.8,16.1,81,30,62,12.54,11.5,2.49
2001-11-23,19.7,7.9,13.7,98,52,77,12.37,7.1,2.09
2001-11-24,21.4,6.6,13.9,93,42,70,13.8,5.6,2.32
2001-11-25,21.2,6.8,13.7,92,39,68,13.72,3.7,2.25
2001-11-26,20.0,6.9,13.0,94,44,70,13.69,6.3,2.25
2001-11-27,13.8,5.4,9.9,92,66,81,8.38,10.0,1.29
2001-11-28,17.9,6.0,11.7,95,40,70,14.07,15.8,2.37
2001-11-29,20.5,4.3,11.9,91,32,63,14.14,9.2,2.48
2001-11-30,21.9,3.8,12.4,89,26,60,14.05,5.8,2.43
2001-12-01,21.5,4.7,12.5,88,25,59,14.01,5.4,2.4
2001-12-02,20.6,4.7,12.2,85,26,56,13.9,7.0,2.48
2001-12-03,21.6,5.1,12.7,70,22,47,13.81,9.4,2.6
2001-12-04,21.4,4.6,12.6,72,23,48,13.0,6.8,2.39
2001-12-05,22.0,5.9,13.4,64,21,45,11.03,7.7,2.15
2001-12-06,21.9,9.7,14.8,60,26,44,12.99,6.9,2.59
2001-12-07,22.1,5.8,13.3,70,26,51,13.0,8.5,2.54
2001-12-08,22.9,6.0,13.8,78,22,52,13.17,8.3,2.44
2001-12-09,21.2,8.6,14.2,68,25,44,7.17,12.5,2.32
2001-12-10,20.2,9.8,14.4,86,34,60,8.99,9.4,2.01
2001-12-11,21.3,11.6,15.6,66,32,52,8.37,10.0,2.26
2001-12-12,16.2,10.7,12.9,91,67,75,8.18,14.9,1.38
2001-12-13,17.6,6.6,11.9,92,48,75,12.48,6.5,1.95
2001-12-14,19.0,4.9,11.9,91,45,71,12.18,6.4,2.0
2001-12-15,20.7,4.7,12.6,95,40,72,12.73,9.7,2.16
2001-12-16,20.6,5.4,12.8,96,36,70,12.29,8.6,2.15
2001-12-17,15.7,8.1,11.6,89,68,80,4.41,8.2,0.86
2001-12-18,14.3,9.9,11.6,99,68,87,6.44,11.5,1.01
2001-12-19,16.3,5.2,10.3,98,59,83,11.97,9.1,1.76
2001-12-20,17.6,5.3,10.8,91,50,74,10.78,11.7,1.86
2001-12-21,23.2,7.6,14.2,79,34,60,11.68,11.0,2.47
2001-12-22,23.1,9.3,14.8,78,34,60,11.95,11.3,2.33
2001-12-23,17.2,10.5,13.3,95,61,76,6.02,8.0,1.13
2001-12-24,20.6,8.5,13.8,97,50,82,9.61,10.0,1.7
2001-12-25,17.5,8.8,13.4,97,68,85,9.62,15.3,1.52
2001-12-26,17.2,8.4,12.5,98,63,84,11.11,9.0,1.71
2001-12-27,18.1,5.0,11.3,96,56,80,13.04,11.5,2.04
2001-12-28,21.5,5.7,12.4,90,41,72,12.35,7.3,2.06
2001-12-29,22.3,6.2,13.2,91,34,71,10.21,6.8,1.82
2001-12-30,20.9,9.1,14.0,89,45,69,9.06,11.2,1.82
2001-12-31,20.4,9.5,14.5,92,46,68,5.63,12.6,1.52
2002-01-01,22.8,10.7,15.4,59,24,43,8.23,11.5,2.35
2002-01-02,21.8,7.7,13.6,70,22,46,13.49,12.7,2.81
2002-01-03,19.2,5.8,11.9,86,36,64,12.0,5.4,1.91
2002-01-04,19.4,4.3,11.5,92,35,69,13.47,5.1,2.07
2002-01-05,21.1,6.5,13.0,86,24,55,10.93,11.1,2.52
2002-01-06,21.0,8.7,14.4,79,28,49,13.51,11.2,2.98
2002-01-07,17.6,8.0,12.1,82,39,62,12.98,11.5,2.22
2002-01-08,18.1,3.8,10.5,87,40,66,13.41,10.8,2.22
2002-01-09,22.1,6.1,12.9,76,22,45,13.31,10.3,2.96
2002-01-10,23.3,8.8,14.9,70,23,44,11.31,10.2,2.58
2002-01-11,18.2,9.9,13.6,78,42,62,6.0,9.0,1.32
2002-01-12,20.0,11.3,14.7,80,45,64,11.34,6.6,1.99
2002-01-13,21.3,6.2,13.3,90,37,67,13.68,9.7,2.45
2002-01-14,20.2,5.3,12.5,93,38,68,14.01,7.3,2.36
2002-01-15,18.3,4.2,10.7,96,45,74,13.48,8.6,2.2
2002-01-16,18.2,2.6,10.2,98,38,70,14.14,9.8,2.33
2002-01-17,16.7,2.1,9.7,96,45,70,13.96,10.1,2.15
2002-01-18,18.0,2.6,10.2,93,40,67,14.61,10.9,2.42
2002-01-19,16.8,2.7,9.5,97,39,69,13.7,13.0,2.3
2002-01-20,18.7,3.5,10.5,79,33,59,11.75,12.9,2.22
2002-01-21,19.2,4.8,12.0,87,32,60,14.67,7.7,2.38
